TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
ATF3,ATF3,0.036760899999999985,570,6.515678382449382e-81,1.668013665907042e-77
ATF3,ATF7,0.030100490000000008,109,1.3737069186751946e-14,3.516689711808498e-11
ATF3,BHLHE40,0.038763885,474,2.8550841235878113e-70,7.309015356384797e-67
ATF3,CREB1,0.038209505000000005,258,6.714789903296858e-38,1.7189862152439957e-34
ATF3,CREM,0.011116600000000032,167,4.500331472805299e-07,0.0011520848570381564
ATF3,CTCF,0.017110470000000003,152,9.476748759937328e-11,2.426047682543956e-07
ATF3,ELF1,0.017022310000000006,384,3.6432429381661377e-17,9.326701921705312e-14
ATF3,ERF,0.02682308,51,7.702290565974017e-08,0.00019717863848893485
ATF3,ETV4,0.016657482500000008,202,9.577143521614391e-15,2.4517487415332843e-11
ATF3,ETV5,0.016506524999999987,300,1.0095718269345891e-20,2.584503876952548e-17
ATF3,GABPA,0.014035600999999995,369,6.698647528770818e-10,1.7148537673653293e-06
ATF3,GMEB2,0.016384512499999976,88,0.0017494098642808755,1.0
ATF3,HBP1,0.023157704000000008,100,8.76969059896886e-12,2.2450407933360282e-08
ATF3,HNF4A,0.028318569999999987,85,1.865334776597517e-05,0.04775257028089643
ATF3,HNF4G,0.034522829000000005,72,6.301621857622391e-07,0.001613215195551332
ATF3,KLF16,0.029198584500000006,54,2.671465044301366e-08,6.838950513411497e-05
ATF3,MAX,0.029709730000000004,555,2.1950634204749646e-51,5.619362356415909e-48
ATF3,MLX,0.03495247000000004,500,4.175871818963106e-62,1.0690231856545552e-58
ATF3,MXI1,0.014880720000000014,122,2.904507269593277e-06,0.007435538610158789
ATF3,NFIA,0.02163063,50,0.030968310647255706,1.0
ATF3,NFYC,0.014237940000000004,185,2.3843059520377665e-10,6.103823237216682e-07
ATF3,NR2F6,0.017655774999999985,56,0.0017009298918621283,1.0
ATF3,NRF1,0.022101449999999967,939,2.2210120223864922e-79,5.68579077730942e-76
ATF3,RARA,0.019049672499999996,56,0.0006734347344566834,1.0
ATF3,RFX1,0.03577722,130,1.5702777190912103e-12,4.019910960873499e-09
ATF3,RFX3,0.030665089999999985,148,5.720669170261273e-14,1.464491307586886e-10
ATF3,RXRB,0.021028369999999963,73,2.3820145527349525e-05,0.060979572550014786
ATF3,TFAP4,0.034838210000000036,113,9.654358534882586e-18,2.471515784929942e-14
ATF3,TFDP1,0.017385260000000013,610,1.2226911789940567e-32,3.130089418224785e-29
ATF3,TFE3,0.03779260000000001,469,4.5434755547141415e-70,1.1631297420068202e-66
ATF3,THAP11,0.006803859999999995,125,0.0004889231561483671,1.0
ATF3,USF1,0.036847130000000006,673,3.931857793058102e-97,1.006555595022874e-93
ATF3,USF2,0.03763127000000005,403,7.127501891304862e-57,1.8246404841740446e-53
ATF3,YY1,0.013061850000000041,231,1.4844439821393712e-06,0.0038001765942767903
ATF3,ZBTB25,0.017234709999999986,51,0.00014238678013795455,0.36451015715316365
ATF3,ZBTB33,0.01574834500000001,74,1.5217569825661772e-06,0.0038956978753694133
ATF3,ZHX2,0.018521120000000002,133,4.15983106242413e-08,0.00010649167519805772
ATF3,ZSCAN9,0.025832169999999988,85,2.0133829691187788e-10,5.154260400944074e-07
ATF7,ATF1,0.05190507,209,7.596140761088096e-35,1.9446120348385526e-31
ATF7,ATF2,0.05931391100000001,210,1.4098784692469453e-44,3.60928888127218e-41
ATF7,ATF3,0.030100490000000008,109,1.3737069186751946e-14,3.516689711808498e-11
ATF7,ATF7,0.06309093,211,7.112928617438787e-46,1.8209097260643295e-42
ATF7,BHLHE40,0.02929346850000001,60,6.482246306077187e-07,0.00165945505435576
ATF7,CREB1,0.066448593,277,2.7572804221009415e-60,7.05863788057841e-57
ATF7,CREM,0.02583365999999998,115,9.54987890572687e-11,2.444768999866079e-07
ATF7,CTCF,0.027027120000000016,77,2.3036314889041643e-07,0.000589729661159466
ATF7,ELF1,0.02114515,159,7.478332147155584e-12,1.9144530296718294e-08
ATF7,ETV4,0.014810465000000023,102,3.5309413312563834e-06,0.00903920980801634
ATF7,ETV5,0.020081784500000033,160,3.4785708221917634e-16,8.905141304810915e-13
ATF7,GABPA,0.0026776450000000063,158,0.004449193999533986,1.0
ATF7,HNF4A,0.025440740000000017,71,9.240663104176523e-07,0.00236560975466919
ATF7,HNF4G,0.046481375,72,2.2853048262804902e-11,5.850380355278055e-08
ATF7,MAX,0.018751480000000015,114,5.140317286484344e-07,0.0013159212253399922
ATF7,MLX,0.04435135999999998,60,2.1397727194607157e-10,5.477818161819432e-07
ATF7,NFIA,0.033538561,59,1.8033004695259653e-08,4.616449201986471e-05
ATF7,NFYC,0.023593455,136,2.0556357217474713e-11,5.2624274476735266e-08
ATF7,NRF1,0.024801699999999982,424,2.659568469996555e-28,6.808495283191181e-25
ATF7,RFX1,0.02223588499999997,86,1.425853644188142e-10,3.650185329121643e-07
ATF7,RFX3,0.027426470000000036,128,5.362572195090874e-14,1.3728184819432638e-10
ATF7,RXRB,0.04371439999999999,57,1.2557476352386421e-08,3.2147139462109235e-05
ATF7,TFDP1,0.02303612000000005,245,5.249031069727178e-16,1.3437519538501575e-12
ATF7,TFE3,0.04215095000000002,70,5.9963398793771525e-15,1.535063009120551e-11
ATF7,THAP11,0.029311149999999987,58,1.414518332932759e-07,0.00036211669323078636
ATF7,USF1,0.028985950000000038,88,2.888975499031538e-13,7.395777277520737e-10
ATF7,YY1,0.013153040000000005,75,0.05792548074824337,1.0
ATF7,ZBTB33,0.01997831,69,2.2475428318189654e-06,0.005753709649456551
BHLHE40,AHR,0.02895083999999999,91,1.9038246501228812e-14,4.873791104314576e-11
BHLHE40,ATF1,0.02797015,95,1.3326518471223176e-18,3.411588728633133e-15
BHLHE40,ATF2,0.034758057499999995,80,3.16015451798725e-11,8.08999556604736e-08
BHLHE40,ATF3,0.038763885,474,2.8550841235878113e-70,7.309015356384797e-67
BHLHE40,ATF7,0.02929346850000001,60,6.482246306077151e-07,0.0016594550543557506
BHLHE40,BHLHE40,0.06647973000000001,687,3.200443564550616e-156,8.193135525249576e-153
BHLHE40,CREB1,0.036944350000000015,168,1.2783220839074315e-21,3.2725045348030246e-18
BHLHE40,CREM,0.022111629999999993,138,2.358508952826394e-16,6.037782919235568e-13
BHLHE40,CTCF,0.03624817300000001,281,1.0401811403417614e-33,2.6628637192749092e-30
BHLHE40,ELF1,0.030185718000000007,426,7.163642030654718e-49,1.833892359847608e-45
BHLHE40,ERF,0.041834276000000004,95,9.301730439322121e-21,2.381242992466463e-17
BHLHE40,ETS1,0.011053603000000002,52,8.047068855970656e-06,0.02060049627128488
BHLHE40,ETV4,0.025754681000000005,262,6.497319707840672e-30,1.663313845207212e-26
BHLHE40,ETV5,0.027884982,387,1.0560437006935424e-46,2.7034718737754685e-43
BHLHE40,GABPA,0.014099475000000028,416,5.92889023412178e-20,1.5177958999351758e-16
BHLHE40,GMEB2,0.03063711000000001,77,1.0578439034025991e-09,2.708080392710654e-06
BHLHE40,HBP1,0.035899886,118,6.90733969112759e-22,1.768278960928663e-18
BHLHE40,HNF4A,0.031600276000000004,198,3.20524150822955e-26,8.205418261067647e-23
BHLHE40,HNF4G,0.037722048499999994,186,1.5078297329835777e-29,3.8600441164379587e-26
BHLHE40,KLF16,0.042050649999999995,87,9.378379021016663e-16,2.400865029380266e-12
BHLHE40,MAX,0.04634690000000001,807,1.420959924636359e-132,3.637657407069079e-129
BHLHE40,MLX,0.06414681999999994,567,1.3842833704473397e-120,3.5437654283451896e-117
BHLHE40,MXI1,0.033285195000000004,131,5.8651868850277575e-24,1.501487842567106e-20
BHLHE40,NFIA,0.0378445675,128,1.257213160864695e-21,3.2184656918136193e-18
BHLHE40,NFYC,0.024779255000000014,242,5.580058368410314e-17,1.4284949423130403e-13
BHLHE40,NR2C2,0.0061138000000000026,55,0.44613918026581245,1.0
BHLHE40,NR2F1,0.035765180999999986,136,6.159319898557693e-20,1.5767858940307693e-16
BHLHE40,NR2F2,0.027516666000000002,89,7.075483288073701e-10,1.8113237217468674e-06
BHLHE40,NR2F6,0.039828390000000005,153,9.23959074164787e-24,2.3653352298618547e-20
BHLHE40,NRF1,0.03926658999999999,1143,2.2559445591463836e-151,5.775218071414742e-148
BHLHE40,RARA,0.042675485,134,1.4855866376794777e-22,3.8031017924594627e-19
BHLHE40,RFX1,0.03049194500000002,120,3.5208406865940175e-14,9.013352157680684e-11
BHLHE40,RFX3,0.03146475500000001,144,1.8256201188898553e-18,4.67358750435803e-15
BHLHE40,RXRA,0.04355230999999998,111,6.468821720804405e-19,1.6560183605259276e-15
BHLHE40,RXRB,0.03734398650000001,120,1.784250294135237e-15,4.567680752986207e-12
BHLHE40,SKI,0.045483491,56,7.487249329767733e-09,1.91673582842054e-05
BHLHE40,SMAD4,0.048292151,98,8.991727911690508e-18,2.3018823453927702e-14
BHLHE40,TFAP4,0.054843416000000006,194,1.143138901453053e-45,2.9264355877198157e-42
BHLHE40,TFDP1,0.033977741,819,8.614004282451161e-91,2.2051850963074973e-87
BHLHE40,TFE3,0.06671496999999998,545,4.5999192328094726e-125,1.177579323599225e-121
BHLHE40,THAP11,0.024402053,123,3.980901680226788e-13,1.0191108301380577e-09
BHLHE40,THRB,0.0334685295,56,2.1475432581387653e-08,5.4977107408352393e-05
BHLHE40,USF1,0.060064357000000006,787,3.611009795038784e-172,9.244185075299287e-169
BHLHE40,USF2,0.05031974,433,4.617667627550556e-80,1.1821229126529423e-76
BHLHE40,YY1,0.028687166,219,2.853513664277375e-21,7.30499498055008e-18
BHLHE40,ZBTB25,0.035191155,91,6.536286562465929e-14,1.6732893599912778e-10
BHLHE40,ZBTB33,0.028533841999999997,105,1.9345552002892087e-13,4.952461312740374e-10
BHLHE40,ZHX2,0.03935077999999999,121,5.786140818933357e-23,1.4812520496469393e-19
BHLHE40,ZSCAN9,0.034363757,147,2.7520795503601878e-17,7.04532364892208e-14
CEBPA,CTCF,0.04728256,58,6.209385549785117e-09,1.5896027007449897e-05
CEBPA,ELF1,0.020271659999999997,53,7.112310046836892e-07,0.0018207513719902444
CEBPA,ETV4,0.022477042500000002,50,4.722227749310913e-05,0.12088903038235937
CEBPA,ETV5,0.009153745500000005,64,0.007746188136333458,1.0
CEBPA,HNF4A,0.011456099999999997,107,4.5775441664346805e-06,0.011718513066072783
CEBPA,HNF4G,0.034272141000000006,92,5.069062751224273e-12,1.2976800643134137e-08
CEBPA,MAX,0.045380168000000005,59,2.9205640775386518e-09,7.4766440384989486e-06
CEBPA,NFIA,0.03480320149999999,58,2.6019631015882923e-07,0.0006661025540066029
CEBPA,NR2F1,0.0251624285,56,1.1449833878385186e-06,0.0029311574728666076
CEBPA,NRF1,0.0252925835,98,4.773175500219933e-12,1.221932928056303e-08
CEBPA,RXRA,0.037568394,51,5.405708777103678e-10,1.3838614469385416e-06
CEBPA,RXRB,0.04285348,59,1.098129546594071e-11,2.8112116392808215e-08
CEBPA,TFAP4,0.031953212499999994,50,5.556550602830653e-07,0.0014224769543246473
CEBPA,TFDP1,0.019601179999999996,55,9.785679040439919e-05,0.2505133834352619
CEBPA,USF1,0.05116913000000001,51,1.0156054508101504e-09,2.599949954073985e-06
CEBPB,CTCF,0.03783780100000001,52,5.023040109210683e-10,1.2858982679579348e-06
CEBPB,ELF1,0.025195360000000014,68,1.0830042695422823e-08,2.7724909300282427e-05
CEBPB,ETV4,0.022954621000000005,57,1.3371243380687292e-06,0.0034230383054559468
CEBPB,ETV5,0.014732369999999984,78,3.213312623082921e-05,0.08226080315092277
CEBPB,GABPA,0.015703001,62,0.00015524119472142708,0.39741745848685334
CEBPB,HNF4A,0.029326379999999985,107,2.751063828082109e-13,7.042723399890199e-10
CEBPB,HNF4G,0.0342774305,104,3.7043239560182296e-11,9.483069327406668e-08
CEBPB,MAX,0.03537869499999999,54,2.2933410254292737e-08,5.870953025098941e-05
CEBPB,NFIA,0.04020842999999999,57,2.656225593452241e-09,6.799937519237736e-06
CEBPB,NR2F1,0.044597149999999974,55,1.314240583174182e-07,0.00033644558929259063
CEBPB,NR2F6,0.06054731299999999,50,1.1124282020051672e-09,2.847816197133228e-06
CEBPB,NRF1,0.029409025,144,2.128599435524204e-16,5.449214554941962e-13
CEBPB,RXRA,0.04211809600000001,55,4.521365895381973e-09,1.157469669217785e-05
CEBPB,RXRB,0.04408175,65,7.571448184591936e-09,1.9382907352555356e-05
CEBPB,TFAP4,0.03783285300000001,54,4.871889798579355e-08,0.0001247203788436315
CEBPB,TFDP1,0.0267745605,78,4.613495150419768e-08,0.00011810547585074606
CEBPB,USF1,0.041640396999999996,59,2.136218482944298e-12,5.468719316337403e-09
CEBPG,CTCF,0.05099736499999999,70,1.5435426354107023e-12,3.951469146651398e-09
CEBPG,ELF1,0.0329372785,76,6.242098501241557e-08,0.00015979772163178386
CEBPG,ETV4,0.021756252000000004,58,5.584837990204602e-07,0.001429718525492378
CEBPG,ETV5,0.015524959000000005,92,6.472493035391715e-07,0.0016569582170602789
CEBPG,GABPA,0.006527514499999994,66,0.023179901074243274,1.0
CEBPG,HNF4A,0.020744906,106,1.4984689877005592e-07,0.0003836080608513432
CEBPG,HNF4G,0.038451525,98,1.4931968076404813e-13,3.8225838275596325e-10
CEBPG,MAX,0.05708437999999999,57,9.46010133678099e-11,2.4217859422159335e-07
CEBPG,NFIA,0.031383989499999994,62,4.4723821949632774e-08,0.0001144929841910599
CEBPG,NR2F1,0.0325344135,66,6.05233296325547e-08,0.00015493972385934002
CEBPG,NR2F2,0.046763554,55,1.2791212662229985e-13,3.274550441530876e-10
CEBPG,NR2F6,0.046872837,60,7.903677631301674e-11,2.0233414736132286e-07
CEBPG,NRF1,0.020833922500000004,144,8.43618521454035e-09,2.1596634149223294e-05
CEBPG,RARA,0.033438754999999994,51,6.239625839484448e-08,0.00015973442149080187
CEBPG,RXRA,0.042190179999999994,62,6.666220405921883e-11,1.7065524239160019e-07
CEBPG,RXRB,0.04888661999999999,69,5.745801145101298e-14,1.4709250931459325e-10
CEBPG,TFAP4,0.040320748000000003,56,7.035812959676473e-12,1.8011681176771773e-08
CEBPG,TFDP1,0.02325040200000001,84,1.3315542589949453e-07,0.00034087789030270597
CEBPG,USF1,0.050027155999999996,50,1.0665500487679157e-08,2.7303681248458642e-05
CREB1,AHR,0.017804416499999996,64,1.984901117285202e-06,0.005081346860250116
CREB1,ATF1,0.044976709000000004,384,1.626547226417061e-59,4.163960899627676e-56
CREB1,ATF2,0.061018585000000014,322,4.395800627156016e-75,1.12532496055194e-71
CREB1,ATF3,0.038209505000000005,258,6.714789903296858e-38,1.7189862152439957e-34
CREB1,ATF7,0.066448593,277,2.7572804221009415e-60,7.05863788057841e-57
CREB1,BHLHE40,0.036944350000000015,168,1.2783220839074315e-21,3.2725045348030246e-18
CREB1,CREB1,0.06477314,500,1.117854202437619e-120,2.8617067582403047e-117
CREB1,CREM,0.019704670000000035,259,5.5361299410997105e-17,1.4172492649215258e-13
CREB1,CTCF,0.02366521850000001,198,4.668762632378665e-19,1.1952032338889383e-15
CREB1,ELF1,0.025109784,399,2.845180921227816e-33,7.28366315834321e-30
CREB1,ERF,0.02622034,80,3.361709275029548e-08,8.605975744075642e-05
CREB1,ETV4,0.028584659999999998,228,6.852311474075299e-24,1.7541917373632765e-20
CREB1,ETV5,0.02383805500000001,374,3.9193981799846074e-31,1.0033659340760594e-27
CREB1,GABPA,0.005160650000000003,418,0.0037143004800797266,1.0
CREB1,GMEB2,0.02960892000000004,105,1.8979376107696827e-10,4.858720283570387e-07
CREB1,HBP1,0.0217042185,98,1.3940800828425542e-07,0.00035688450120769386
CREB1,HNF4A,0.013346545000000001,111,0.0001414436281833101,0.36209568814927384
CREB1,HNF4G,0.0292104085,113,9.364177793420815e-09,2.3972295151157285e-05
CREB1,KLF16,0.036348223000000006,58,2.8879244408991975e-08,7.393086568701946e-05
CREB1,MAX,0.02572204,283,1.598097073105585e-22,4.0911285071502977e-19
CREB1,MLX,0.06115722000000001,165,6.994978501838045e-37,1.7907144964705396e-33
CREB1,MXI1,0.03618357,65,1.1400005367610582e-10,2.918401374108309e-07
CREB1,NFIA,0.027497500000000008,89,1.125618647096683e-07,0.00028815837365675083
CREB1,NFYC,0.02079188999999998,349,9.862551973265775e-26,2.5248133051560383e-22
CREB1,NR2C2,0.0036237000000000075,69,0.006624138062342671,1.0
CREB1,NR2F1,0.043238518000000004,54,3.7014376875234496e-08,9.475680480060031e-05
CREB1,NR2F6,0.034802644,60,4.090615396721133e-12,1.04719754156061e-08
CREB1,NRF1,0.02118411499999999,1054,5.333303696204328e-67,1.365325746228308e-63
CREB1,RARA,0.027256360999999993,106,4.78695679238856e-11,1.2254609388514714e-07
CREB1,RBPJ,0.02974568500000002,64,6.66025654843185e-09,1.7050256763985536e-05
CREB1,RFX1,0.032952527999999995,239,1.2836382080620765e-29,3.286113812638916e-26
CREB1,RFX3,0.03542302000000001,256,3.3986164123514655e-33,8.700458015619751e-30
CREB1,RXRA,0.06007017500000002,50,1.280729725505167e-09,3.2786680972932274e-06
CREB1,RXRB,0.02890411999999999,94,1.132934682707078e-09,2.9003127877301194e-06
CREB1,TFAP4,0.056881892,112,8.142243873933418e-22,2.084414431726955e-18
CREB1,TFDP1,0.026095680000000038,675,7.772086045222606e-48,1.9896540275769874e-44
CREB1,TFE3,0.05239073999999999,176,1.2205731595695572e-37,3.1246672884980664e-34
CREB1,THAP11,0.017938600000000027,129,4.8315169953843625e-09,1.2368683508183969e-05
CREB1,USF1,0.04264395999999998,259,4.279337387027972e-44,1.095510371079161e-40
CREB1,USF2,0.040799539999999995,114,7.222166343463531e-15,1.848874583926664e-11
CREB1,YY1,0.018873479999999998,233,1.630159191032776e-14,4.173207529043906e-11
CREB1,ZBTB25,0.020830384500000014,56,0.0005075242921058094,1.0
CREB1,ZBTB33,0.01892434000000001,133,8.962341013898113e-13,2.2943592995579167e-09
CREB1,ZHX2,0.03324764999999999,149,1.597817268850542e-18,4.090412208257387e-15
CREB1,ZSCAN9,0.019675137000000006,86,0.00040574891050468883,1.0
CREM,AHR,0.02088136,59,3.051505240851293e-07,0.000781185341657931
CREM,ATF1,0.011258735000000006,218,4.3226550168101516e-07,0.0011065996843033989
CREM,ATF2,0.01768604999999998,143,1.715031358896602e-07,0.00043904802787753013
CREM,ATF3,0.011116600000000032,167,4.500331472805299e-07,0.0011520848570381564
CREM,ATF7,0.02583365999999998,115,9.54987890572687e-11,2.444768999866079e-07
CREM,BHLHE40,0.022111629999999993,138,2.3585089528263433e-16,6.037782919235439e-13
CREM,CREB1,0.019704670000000035,259,5.5361299410997105e-17,1.4172492649215258e-13
CREM,CREM,0.015200065000000006,1172,1.5615328755169288e-67,3.997524161323338e-64
CREM,CTCF,0.019424980000000005,169,2.262141599218805e-16,5.791082494000141e-13
CREM,ELF1,0.017144934999999993,646,1.8618823910782027e-44,4.766418921160199e-41
CREM,ELF3,0.032811397500000006,62,7.104700848568839e-09,1.8188034172336228e-05
CREM,ERF,0.015363319499999986,100,5.598787546196577e-09,1.4332896118263237e-05
CREM,ETS1,0.012199919,60,0.0005234618555827546,1.0
CREM,ETV4,0.014927537000000005,430,9.29345777396051e-23,2.3791251901338907e-19
CREM,ETV5,0.0127426955,586,9.871243655685755e-26,2.5270383758555534e-22
CREM,GABPA,0.004466130999999995,712,6.964595126939668e-09,1.782936352496555e-05
CREM,GMEB2,0.01958607299999999,720,1.2173479184292175e-52,3.116410671178797e-49
CREM,HBP1,0.027838882500000005,106,1.2619802833323313e-10,3.230669525330768e-07
CREM,HNF1A,0.011144586000000001,61,0.00027127463116434237,0.6944630557807164
CREM,HNF4A,0.02657770000000001,297,2.8034391672792765e-32,7.176804268234948e-29
CREM,HNF4G,0.0336518785,282,4.1770971731456297e-38,1.0693368763252813e-34
CREM,KLF16,0.014620627999999997,87,1.684573727295816e-08,4.312508741877289e-05
CREM,MAX,0.022143907999999993,366,1.963238589855936e-34,5.025890790031195e-31
CREM,MLX,0.023236134000000006,165,9.785954473065952e-26,2.505204345104884e-22
CREM,MXI1,0.026017268,94,2.8516353560740138e-11,7.300186511549475e-08
CREM,NFIA,0.026843270000000006,136,1.735603916147081e-17,4.4431460253365275e-14
CREM,NFYC,0.011848526000000002,281,8.436969979937131e-11,2.1598643148639055e-07
CREM,NR2C2,0.005476519999999999,171,0.0010397627938810285,1.0
CREM,NR2F1,0.031158641000000004,140,1.145751453162824e-19,2.9331237200968296e-16
CREM,NR2F2,0.011852660000000001,119,3.1536838428698088e-09,8.07343063774671e-06
CREM,NR2F6,0.02860827499999999,181,1.7454365514576013e-25,4.4683175717314595e-22
CREM,NRF1,0.01716379999999995,1179,6.3420009098624984e-74,1.6235522329247996e-70
CREM,RARA,0.0294908725,150,2.3099696389852154e-20,5.913522275802152e-17
CREM,RBPJ,0.027710444999999986,125,8.77080840956429e-16,2.245326952848458e-12
CREM,RFX1,0.01384836,123,6.969608592391905e-09,1.7842197996523277e-05
CREM,RFX3,0.012793097,126,2.7020156399253966e-10,6.917160038209016e-07
CREM,RXRA,0.03378067000000001,155,2.4070340675623148e-21,6.162007212959526e-18
CREM,RXRB,0.026268879999999994,198,7.365520162127782e-24,1.885573161504712e-20
CREM,SKI,0.03523610700000001,82,7.529398060301484e-15,1.9275259034371797e-11
CREM,SMAD4,0.0347305,125,1.950977298318003e-20,4.994501883694088e-17
CREM,TFAP4,0.03886428,166,1.381864042001362e-29,3.537571947523487e-26
CREM,TFDP1,0.021029150000000024,588,6.805136299920183e-45,1.7421148927795668e-41
CREM,TFE3,0.020261929999999997,185,1.675235420152008e-22,4.2886026755891404e-19
CREM,THAP11,0.015672142500000014,926,1.2321210408070953e-45,3.154229864466164e-42
CREM,USF1,0.025759201000000002,266,8.642409103530187e-36,2.2124567305037278e-32
CREM,USF2,0.020803600000000033,125,4.1740385797613124e-12,1.068553876418896e-08
CREM,YY1,0.017377166999999992,287,5.221030024827893e-15,1.3365836863559407e-11
CREM,ZBTB25,0.01773379,79,1.4493277104047033e-05,0.037102789386360406
CREM,ZBTB33,0.003757210000000011,229,0.005105101711275833,1.0
CREM,ZHX2,0.018747754999999998,150,2.935472472607586e-09,7.51480952987542e-06
CREM,ZSCAN9,0.0201223075,134,3.1749260297888615e-09,8.127810636259486e-06
CTCF,AHR,0.01996445999999999,189,1.0226656490507064e-14,2.6180240615698085e-11
CTCF,ATF1,0.011677039999999972,89,0.014780854935383147,1.0
CTCF,ATF2,0.014852027,105,6.042257202411009e-06,0.015468178438172183
CTCF,ATF3,0.0171104625,152,9.476839428399989e-11,2.426070893670397e-07
CTCF,ATF7,0.027027119999999988,77,2.3036491495781699e-07,0.0005897341822920115
CTCF,BHLHE40,0.036248157,281,1.0402013008186069e-33,2.6629153300956335e-30
CTCF,CEBPA,0.04728256,58,6.209385549785117e-09,1.5896027007449897e-05
CTCF,CEBPB,0.03783782649999999,52,5.02302159079799e-10,1.2858935272442855e-06
CTCF,CEBPG,0.05099731499999999,70,1.5435475960247316e-12,3.951481845823313e-09
CTCF,CREB1,0.023665223500000013,198,4.668765434994246e-19,1.1952039513585268e-15
CTCF,CREM,0.019424992,169,2.2621503880434656e-16,5.791104993391271e-13
CTCF,CTCF,0.022346890000000008,2836,2.712676487208795e-234,6.944451807254515e-231
CTCF,ELF1,0.027001385000000003,958,4.904831614589153e-95,1.2556368933348232e-91
CTCF,ELF3,0.029990585000000014,131,6.667396367388118e-11,1.706853470051358e-07
CTCF,ERF,0.029461767,226,2.2058522985035727e-27,5.646981884169146e-24
CTCF,ETV4,0.020727831,462,2.0864130199259887e-40,5.341217331010531e-37
CTCF,ETV5,0.023160808999999997,817,2.932287414031807e-70,7.506655779921427e-67
CTCF,GABPA,0.006194485999999999,713,2.3761058314991358e-14,6.082830928637787e-11
CTCF,GMEB2,0.02582214500000002,82,3.0993168058629423e-09,7.934251023009132e-06
CTCF,HBP1,0.02610240000000001,264,2.0029532589719004e-25,5.127560342968065e-22
CTCF,HLF,0.030100470000000018,73,8.378928539540538e-10,2.1450057061223776e-06
CTCF,HNF4A,0.020879649999999972,407,1.4792736439666116e-34,3.7869405285545257e-31
CTCF,HNF4G,0.03412780000000004,375,4.470622555290174e-47,1.1444793741542847e-43
CTCF,KLF16,0.032747067500000004,202,6.434434593003562e-27,1.647215255808912e-23
CTCF,MAX,0.029912719999999997,963,3.8942086643423855e-88,9.969174180716507e-85
CTCF,MLX,0.031140299999999996,249,1.0818127142022382e-25,2.76944054835773e-22
CTCF,MXI1,0.029546700000000002,151,3.399482426421434e-17,8.702675011638872e-14
CTCF,MYRF,0.0264224465,80,2.018230733289957e-07,0.0005166670677222289
CTCF,NFE2L2,0.014363790000000001,69,0.004915198342377855,1.0
CTCF,NFIA,0.0188748075,430,3.3237212479268495e-29,8.508726394692735e-26
CTCF,NFIL3,0.026764844500000006,76,1.4102804540613506e-10,3.6103179623970577e-07
CTCF,NFYC,0.014081619999999996,185,2.4784397364790414e-10,6.344805725386346e-07
CTCF,NR2C2,0.0037672470000000013,98,0.08249647637151222,1.0
CTCF,NR2F1,0.037749069999999996,267,6.443752756841581e-37,1.6496007057514447e-33
CTCF,NR2F2,0.0289530795,158,9.556454934522751e-21,2.4464524632378242e-17
CTCF,NR2F6,0.033066497,304,1.668413013673278e-37,4.271137315003591e-34
CTCF,NRF1,0.018496485000000035,1816,5.2514256407686475e-114,1.344364964036774e-110
CTCF,RARA,0.03147338749999999,260,5.318130077296569e-27,1.3614412997879215e-23
CTCF,RBPJ,0.0425124015,236,1.069381046197222e-34,2.737615478264888e-31
CTCF,REST,0.0073262620000000035,60,0.0055301956174964835,1.0
CTCF,RFX1,0.033531964,160,4.69165555175134e-22,1.2010638212483432e-18
CTCF,RFX3,0.03371942,185,7.943050726132845e-25,2.0334209858900084e-21
CTCF,RXRA,0.043825903,265,2.510234569550716e-38,6.426200498049832e-35
CTCF,RXRB,0.036028393,385,4.289705000930704e-55,1.0981644802382603e-51
CTCF,SKI,0.043909148499999995,160,1.8462782594798507e-23,4.726472344268418e-20
CTCF,SMAD4,0.047504199999999996,325,2.294927146388038e-52,5.875013494753377e-49
CTCF,SOX13,0.06700889000000002,77,8.588372047225953e-16,2.198623244089844e-12
CTCF,SOX5,0.049733362999999996,61,5.920062591764855e-11,1.5155360234918027e-07
CTCF,TFAP4,0.05703621999999997,705,7.527959758227341e-132,1.9271576981061992e-128
CTCF,TFDP1,0.029456766000000002,1696,5.123563719211575e-185,1.3116323121181632e-181
CTCF,TFE3,0.04452549,235,4.4307349910849593e-38,1.1342681577177496e-34
CTCF,THAP11,0.026861185000000003,230,1.7606199338807088e-20,4.5071870307346144e-17
CTCF,THRB,0.041813659999999975,113,3.068165640776364e-17,7.854504040387492e-14
CTCF,USF1,0.03459676000000006,463,4.54108413699752e-55,1.1625175390713652e-51
CTCF,USF2,0.033428588,107,2.705701266135826e-10,6.926595241307714e-07
CTCF,YY1,0.023317233500000003,464,6.349295895767904e-42,1.6254197493165836e-38
CTCF,ZBTB25,0.020580045999999998,211,2.9018556750960183e-19,7.428750528245807e-16
CTCF,ZBTB33,0.005795949999999999,137,0.004246895340372642,1.0
CTCF,ZHX2,0.022978754499999997,104,3.5676306092912154e-09,9.133134359785512e-06
CTCF,ZSCAN9,0.016044539999999996,271,2.347930952371145e-19,6.010703238070131e-16
ELF1,AHR,0.011477303000000008,168,3.02228989895708e-07,0.0007737062141330125
ELF1,ATF1,0.019153150000000008,319,5.100305142980152e-16,1.305678116602919e-12
ELF1,ATF2,0.020904534000000002,189,6.722021146067438e-08,0.00017208374133932642
ELF1,ATF3,0.017022310000000006,384,3.6432429381661377e-17,9.326701921705312e-14
