peak_weight,footprint_weight,global_std_weight,read_frac_type,read_type,rho,pval,read_ct
1.0,1.6,2,defined,bound,0.4470510755540946,7.346405596658057e-99,207504
1.0,1.7,2,defined,bound,0.4470510755540946,7.346405596658057e-99,207504
0.5,0.6,2,defined,bound,0.44700528558467534,7.732442841763747e-99,192584
0.9,1.4,2,defined,bound,0.4469246858229853,8.46171936445928e-99,209202
1.8,1.2,2,defined,bound,0.4468911044204116,8.785444518800903e-99,201096
1.8,1.3,2,defined,bound,0.4468911044204116,8.785444518800903e-99,201096
1.0,1.2,2,defined,bound,0.4468718315773378,8.976781509772587e-99,206244
1.0,1.3,2,defined,bound,0.4468718315773378,8.976781509772587e-99,206244
1.4,1.4,2,defined,bound,0.4468328319475996,9.376764905897818e-99,203615
1.8,1.5,2,defined,bound,0.44679423116956063,9.790150021719892e-99,202330
1.8,1.6,2,defined,bound,0.44679423116956063,9.790150021719892e-99,202330
1.8,1.7,2,defined,bound,0.44679423116956063,9.790150021719892e-99,202330
2.0,0.7,2,defined,bound,0.4467742704831491,1.0010990699210194e-98,176737
1.9,1.2,2,defined,bound,0.44671252289122904,1.0726091920256351e-98,201034
1.9,1.3,2,defined,bound,0.44671252289122904,1.0726091920256351e-98,201034
1.6,1.4,2,defined,bound,0.44670604399769,1.0804015281227671e-98,202784
1.1,0.7,2,defined,bound,0.4466892741536972,1.1008341723297082e-98,180553
1.9,1.5,2,defined,bound,0.4466256266676057,1.1819509453548441e-98,202268
1.9,1.6,2,defined,bound,0.4466256266676057,1.1819509453548441e-98,202268
1.9,1.7,2,defined,bound,0.4466256266676057,1.1819509453548441e-98,202268
1.7,1.4,2,defined,bound,0.44662398065588166,1.184125956655442e-98,202705
2.0,0.6,2,defined,bound,0.4466070284272121,1.2067598369865868e-98,176685
0.7,0.5,2,defined,bound,0.44660123815531505,1.2145891684333766e-98,185185
1.1,0.6,2,defined,bound,0.44653642203187355,1.3057636748648741e-98,180501
1.3,1.4,2,defined,bound,0.44653385144993335,1.309517025256213e-98,204251
0.7,0.4,2,defined,bound,0.4465126207784142,1.3409304261730116e-98,185159
0.9,1.5,2,defined,bound,0.4464406005160868,1.4531973288302857e-98,209274
0.9,1.6,2,defined,bound,0.4464406005160868,1.4531973288302857e-98,209274
0.9,1.7,2,defined,bound,0.4464406005160868,1.4531973288302857e-98,209274
1.4,1.2,2,defined,bound,0.44643650997897083,1.4598478578403348e-98,202449
1.4,1.3,2,defined,bound,0.44643650997897083,1.4598478578403348e-98,202449
1.5,0.7,2,defined,bound,0.44642679244652445,1.4757688619774246e-98,177783
1.4,1.5,2,defined,bound,0.4463071378226089,1.6865937758820162e-98,203687
1.4,1.6,2,defined,bound,0.4463071378226089,1.6865937758820162e-98,203687
1.4,1.7,2,defined,bound,0.4463071378226089,1.6865937758820162e-98,203687
1.8,0.7,2,defined,bound,0.4462746085852129,1.7489290632022216e-98,176923
1.5,0.6,2,defined,bound,0.44626615592203406,1.7654993565521082e-98,177731
0.9,1.2,2,defined,bound,0.44625704233616204,1.783540698714712e-98,208007
0.9,1.3,2,defined,bound,0.44625704233616204,1.783540698714712e-98,208007
1.6,1.2,2,defined,bound,0.44625186831871577,1.7938649100157487e-98,201622
1.6,1.3,2,defined,bound,0.44625186831871577,1.7938649100157487e-98,201622
1.3,1.2,2,defined,bound,0.4462139690880944,1.8713277226819766e-98,203071
1.3,1.3,2,defined,bound,0.4462139690880944,1.8713277226819766e-98,203071
0.1,1.8,2,defined,bound,0.44617623729882055,1.951760572434233e-98,261343
0.1,1.9,2,defined,bound,0.44617623729882055,1.951760572434233e-98,261343
1.6,1.5,2,defined,bound,0.4461732960855775,1.9581732855873175e-98,202856
1.6,1.6,2,defined,bound,0.4461732960855775,1.9581732855873175e-98,202856
1.6,1.7,2,defined,bound,0.4461732960855775,1.9581732855873175e-98,202856
0.1,2.0,2,defined,bound,0.4461668870397087,1.9722197493153546e-98,261345
1.7,1.2,2,defined,bound,0.44615964001023034,1.9882238423965022e-98,201543
1.7,1.3,2,defined,bound,0.44615964001023034,1.9882238423965022e-98,201543
1.8,0.6,2,defined,bound,0.4461018399277253,2.120589996827769e-98,176871
1.7,1.5,2,defined,bound,0.44608955123572575,2.149845153743564e-98,202777
1.7,1.6,2,defined,bound,0.44608955123572575,2.149845153743564e-98,202777
1.7,1.7,2,defined,bound,0.44608955123572575,2.149845153743564e-98,202777
1.9,0.7,2,defined,bound,0.4460475374221197,2.2529388455373925e-98,176861
1.3,1.5,2,defined,bound,0.44601543625780216,2.335017821223445e-98,204323
1.3,1.6,2,defined,bound,0.44601543625780216,2.335017821223445e-98,204323
1.3,1.7,2,defined,bound,0.44601543625780216,2.335017821223445e-98,204323
0.8,0.7,2,defined,bound,0.4459271710109234,2.5763954143621632e-98,184157
1.9,0.6,2,defined,bound,0.4458803091137174,2.7144983371792975e-98,176809
0.8,0.6,2,defined,bound,0.44579662171632334,2.979738316261517e-98,184105
1.2,0.7,2,defined,bound,0.44563853507274537,3.553289775598141e-98,179551
1.0,0.7,2,defined,bound,0.44563783918817174,3.5560435790657785e-98,181668
0.6,0.7,2,defined,bound,0.44562619299782014,3.6024477712955426e-98,189835
1.6,0.7,2,defined,bound,0.4455415537566684,3.958329028177527e-98,177429
1.2,0.6,2,defined,bound,0.44549986256208,4.146302222204054e-98,179499
0.6,0.6,2,defined,bound,0.4454795001829788,4.241318909364525e-98,189783
1.0,0.6,2,defined,bound,0.4454663665804233,4.303752548253255e-98,181616
1.7,0.7,2,defined,bound,0.4454151986103877,4.555854071814039e-98,177351
1.4,0.7,2,defined,bound,0.44540711127712995,4.597025622189032e-98,178212
1.6,0.6,2,defined,bound,0.4453778123916705,4.749313058659802e-98,177377
1.7,0.6,2,defined,bound,0.4452522500092676,5.461003854608956e-98,177299
1.4,0.6,2,defined,bound,0.44524122691604545,5.5283430795415324e-98,178160
1.3,0.7,2,defined,bound,0.44469298579958105,1.0164028213854749e-97,178778
0.5,0.5,2,defined,bound,0.4445902527539619,1.1391219341306503e-97,190722
1.3,0.6,2,defined,bound,0.44455031880008405,1.1907175194419802e-97,178726
0.5,0.4,2,defined,bound,0.4444488918953161,1.332479329346016e-97,190696
2.0,0.5,2,defined,bound,0.44441356888458183,1.385701640562482e-97,174951
1.1,0.5,2,defined,bound,0.44438726864812267,1.4267007786365243e-97,178731
1.1,0.4,2,defined,bound,0.4443195913457328,1.5378478680584954e-97,178705
2.0,0.4,2,defined,bound,0.4443071823228043,1.5591445908196293e-97,174925
0.7,1.1,2,defined,bound,0.4440600871987118,2.0500888705104205e-97,203932
1.5,0.5,2,defined,bound,0.4440574910880121,2.055991182437889e-97,175992
1.5,0.4,2,defined,bound,0.4439521021325554,2.3104538535756383e-97,175966
1.8,0.5,2,defined,bound,0.44386130280081565,2.554721884670402e-97,175134
0.4,0.7,2,defined,bound,0.44381569791441045,2.686955269651759e-97,196047
1.8,0.4,2,defined,bound,0.4437500988945518,2.889217018016849e-97,175108
1.9,0.5,2,defined,bound,0.4436693817880533,3.159035436047933e-97,175075
0.4,0.6,2,defined,bound,0.44362266098186587,3.326542936516945e-97,195994
0.8,0.5,2,defined,bound,0.4435629963362741,3.553392770975703e-97,182296
1.9,0.4,2,defined,bound,0.4435582851339108,3.5719487618832404e-97,175049
0.8,0.4,2,defined,bound,0.4434919867585545,3.8435586046216005e-97,182270
0.7,1.0,2,defined,bound,0.4434792952806009,3.897854118809961e-97,203631
1.2,0.5,2,defined,bound,0.4433876978134708,4.313063751462783e-97,177744
0.5,1.1,2,defined,bound,0.44332729879586547,4.6106881984749563e-97,209911
1.0,0.5,2,defined,bound,0.4433252113310614,4.621332634654582e-97,179821
1.2,0.4,2,defined,bound,0.4433086577810956,4.706614855495304e-97,177718
0.7,0.8,2,defined,bound,0.44329385998795634,4.784178890191208e-97,203597
0.7,0.9,2,defined,bound,0.44329385998795634,4.784178890191208e-97,203597
1.0,0.4,2,defined,bound,0.443258623979454,4.974040283492406e-97,179795
0.9,0.7,2,defined,bound,0.44320599269908023,5.271710798604269e-97,183173
0.6,0.5,2,defined,bound,0.44320544118873656,5.274922233631975e-97,187931
1.6,0.5,2,defined,bound,0.44318419714983165,5.400121751967396e-97,175638
1.6,0.4,2,defined,bound,0.44308428629725566,6.029838328358032e-97,175612
0.6,0.4,2,defined,bound,0.44307213368719395,6.111265146678606e-97,187905
0.9,0.6,2,defined,bound,0.4430687753975849,6.133959582183925e-97,183121
1.7,0.5,2,defined,bound,0.4430643294287531,6.164133563889041e-97,175560
1.4,0.5,2,defined,bound,0.4430547000716299,6.229994554067576e-97,176421
1.7,0.4,2,defined,bound,0.4429630940517314,6.892703779114096e-97,175534
1.4,0.4,2,defined,bound,0.44295126040284577,6.983286792113851e-97,176395
0.5,1.0,2,defined,bound,0.4427502567215773,8.716444688384346e-97,209606
0.5,0.8,2,defined,bound,0.4425780480676616,1.0538400855582086e-96,209572
0.5,0.9,2,defined,bound,0.4425780480676616,1.0538400855582086e-96,209572
1.3,0.5,2,defined,bound,0.4423914239035198,1.2943657567761543e-96,176986
1.3,0.4,2,defined,bound,0.44228763639373636,1.451060573285336e-96,176960
1.1,1.1,2,defined,bound,0.4417389539829496,2.6531689951085224e-96,196765
1.1,1.0,2,defined,bound,0.4412186394396178,4.697315180773667e-96,196464
1.1,0.8,2,defined,bound,0.4410673529134486,5.545001301319743e-96,196430
1.1,0.9,2,defined,bound,0.4410673529134486,5.545001301319743e-96,196430
0.8,1.1,2,defined,bound,0.4410514570033295,5.642481481623843e-96,200728
0.3,1.4,2,defined,bound,0.441032989705493,5.757877702853052e-96,228326
0.4,0.5,2,defined,bound,0.4410228860934333,5.8220045828843416e-96,194105
0.9,0.5,2,defined,bound,0.4409046433071787,6.627553164959201e-96,181318
0.4,0.4,2,defined,bound,0.4408748740886274,6.847296394199212e-96,194079
0.6,1.1,2,defined,bound,0.4408703386669663,6.881406570769567e-96,206934
0.9,0.4,2,defined,bound,0.44083128491343,7.18222184353236e-96,181292
0.4,1.1,2,defined,bound,0.4406181789044558,9.070074413768438e-96,213595
0.3,1.5,2,defined,bound,0.4405601040457485,9.665367724325868e-96,228401
0.3,1.6,2,defined,bound,0.4405601040457485,9.665367724325868e-96,228401
0.3,1.7,2,defined,bound,0.4405601040457485,9.665367724325868e-96,228401
0.8,1.0,2,defined,bound,0.4404659871260913,1.0713913108392865e-95,200427
0.8,0.8,2,defined,bound,0.440309774841201,1.2710363917690227e-95,200393
0.8,0.9,2,defined,bound,0.440309774841201,1.2710363917690227e-95,200393
0.6,1.0,2,defined,bound,0.4402702441443194,1.3271841656657137e-95,206630
1.2,1.1,2,defined,bound,0.440261758111053,1.3395560842963762e-95,195673
1.5,1.1,2,defined,bound,0.44015201990423114,1.510293228221862e-95,193795
0.3,1.2,2,defined,bound,0.44011516598973904,1.5723676423645213e-95,227079
0.3,1.3,2,defined,bound,0.44011516598973904,1.5723676423645213e-95,227079
2.0,1.1,2,defined,bound,0.4401025209539792,1.594246986472875e-95,192713
0.6,0.8,2,defined,bound,0.4400929488806723,1.6110108760686444e-95,206596
0.6,0.9,2,defined,bound,0.4400929488806723,1.6110108760686444e-95,206596
0.4,1.0,2,defined,bound,0.440034747237826,1.7167916856610248e-95,213287
0.4,0.8,2,defined,bound,0.43987196750760993,2.050854395096254e-95,213253
0.4,0.9,2,defined,bound,0.43987196750760993,2.050854395096254e-95,213253
1.0,1.1,2,defined,bound,0.43981145946259154,2.1909227588821624e-95,197989
1.2,1.0,2,defined,bound,0.43975420201037957,2.332236304861076e-95,195372
1.5,1.0,2,defined,bound,0.43963433191933377,2.658186926135913e-95,193494
1.8,1.1,2,defined,bound,0.43962852934769825,2.675069643834282e-95,192902
2.0,1.0,2,defined,bound,0.439609778417173,2.730360187015413e-95,192412
1.2,0.8,2,defined,bound,0.43959133998516026,2.7858400309596203e-95,195338
1.2,0.9,2,defined,bound,0.43959133998516026,2.7858400309596203e-95,195338
1.5,0.8,2,defined,bound,0.43948907314026286,3.1145906296382215e-95,193460
1.5,0.9,2,defined,bound,0.43948907314026286,3.1145906296382215e-95,193460
2.0,0.8,2,defined,bound,0.4394626280588696,3.205719814843594e-95,192378
2.0,0.9,2,defined,bound,0.4394626280588696,3.205719814843594e-95,192378
1.9,1.1,2,defined,bound,0.43942490065205714,3.340347291962988e-95,192840
1.4,1.1,2,defined,bound,0.43935957707057677,3.58691171861661e-95,194246
1.0,1.0,2,defined,bound,0.4392490903421626,4.045926089363253e-95,197688
1.8,1.0,2,defined,bound,0.439125726416529,4.6279380953059034e-95,192601
1.0,0.8,2,defined,bound,0.4390988503082646,4.7654153414574986e-95,197654
1.0,0.9,2,defined,bound,0.4390988503082646,4.7654153414574986e-95,197654
1.3,1.1,2,defined,bound,0.43906164899487,4.9624508905182544e-95,194861
1.6,1.1,2,defined,bound,0.4390495089264307,5.028491865138578e-95,193425
1.8,0.8,2,defined,bound,0.43898019457210774,5.422690772363145e-95,192567
1.8,0.9,2,defined,bound,0.43898019457210774,5.422690772363145e-95,192567
1.7,1.1,2,defined,bound,0.43897874048457547,5.431282104854334e-95,193346
1.9,1.0,2,defined,bound,0.4389141018250803,5.827219950547535e-95,192539
1.4,1.0,2,defined,bound,0.43884373375544733,6.291027857179659e-95,193945
1.9,0.8,2,defined,bound,0.4387666979665811,6.841075324639371e-95,192505
1.9,0.9,2,defined,bound,0.4387666979665811,6.841075324639371e-95,192505
1.4,0.8,2,defined,bound,0.4386875203970124,7.456403819722185e-95,193911
1.4,0.9,2,defined,bound,0.4386875203970124,7.456403819722185e-95,193911
1.3,1.0,2,defined,bound,0.4385561372567466,8.601525803787622e-95,194560
1.6,1.0,2,defined,bound,0.438543331532434,8.722110316723724e-95,193124
1.7,1.0,2,defined,bound,0.4384725563147158,9.419603333616389e-95,193045
1.3,0.8,2,defined,bound,0.438396058437757,1.0236140662684145e-94,194526
1.3,0.9,2,defined,bound,0.438396058437757,1.0236140662684145e-94,194526
1.6,0.8,2,defined,bound,0.4383944629780133,1.0253901313992687e-94,193090
1.6,0.9,2,defined,bound,0.4383944629780133,1.0253901313992687e-94,193090
1.7,0.8,2,defined,bound,0.43832404326364843,1.1069188206403592e-94,193011
1.7,0.9,2,defined,bound,0.43832404326364843,1.1069188206403592e-94,193011
0.9,1.1,2,defined,bound,0.4382792811844678,1.1620695034150772e-94,199642
0.9,1.0,2,defined,bound,0.43770588555909185,2.1649550557585053e-94,199341
0.9,0.8,2,defined,bound,0.43755962564774115,2.536832137115152e-94,199307
0.9,0.9,2,defined,bound,0.43755962564774115,2.536832137115152e-94,199307
0.2,1.4,2,defined,bound,0.43724570762109477,3.5639800382092444e-94,233501
0.2,1.5,2,defined,bound,0.4368151939260088,5.677587898171386e-94,233581
0.2,1.6,2,defined,bound,0.4368151939260088,5.677587898171386e-94,233581
0.2,1.7,2,defined,bound,0.4368151939260088,5.677587898171386e-94,233581
0.2,1.2,2,defined,bound,0.43632083547665057,9.68328138024094e-94,232229
0.2,1.3,2,defined,bound,0.43632083547665057,9.68328138024094e-94,232229
0.0,1.8,2,defined,bound,0.4361929994212701,1.1115173429611763e-93,268493
0.0,1.9,2,defined,bound,0.4361929994212701,1.1115173429611763e-93,268493
0.0,2.0,2,defined,bound,0.4361840009135201,1.1223575999115878e-93,268495
0.3,0.7,2,defined,bound,0.43538358995627796,2.6579338099508317e-93,200133
0.3,0.6,2,defined,bound,0.43519729927556733,3.247447430152131e-93,200080
0.7,0.1,2,defined,bound,0.43434386708992045,8.11709361080312e-93,170642
0.7,0.2,2,defined,bound,0.43430378037442297,8.47345235042415e-93,170706
0.7,0.3,2,defined,bound,0.43430378037442297,8.47345235042415e-93,170706
0.3,1.1,2,defined,bound,0.43327207361154824,2.555301587739515e-92,217994
0.3,1.0,2,defined,bound,0.4326172310861454,5.1386924636713164e-92,217679
0.3,0.5,2,defined,bound,0.43246595845174024,6.037363638358684e-92,198172
0.3,0.8,2,defined,bound,0.43244009454723326,6.205991054489317e-92,217645
0.3,0.9,2,defined,bound,0.43244009454723326,6.205991054489317e-92,217645
0.3,0.4,2,defined,bound,0.43230252723434637,7.185018159153816e-92,198146
0.2,0.7,2,defined,bound,0.43167590776874276,1.39903951406504e-91,204635
1.5,0.1,2,defined,bound,0.43166626922965845,1.4134379388208538e-91,162169
2.0,0.1,2,defined,bound,0.4316183391614863,1.4872612275028807e-91,161169
1.5,0.2,2,defined,bound,0.43160486998915926,1.5086901252949558e-91,162225
1.5,0.3,2,defined,bound,0.43160486998915926,1.5086901252949558e-91,162225
2.0,0.2,2,defined,bound,0.4315655377631255,1.5730438243977135e-91,161225
2.0,0.3,2,defined,bound,0.4315655377631255,1.5730438243977135e-91,161225
0.2,0.6,2,defined,bound,0.43153130664113465,1.6312740043090966e-91,204559
1.8,0.1,2,defined,bound,0.43120956485674716,2.2951609968820145e-91,161346
1.1,0.1,2,defined,bound,0.43118772846331277,2.3489372865893832e-91,164727
0.8,0.1,2,defined,bound,0.43118642596685886,2.3521843366775253e-91,167980
0.8,0.2,2,defined,bound,0.4311548481142661,2.4322900004238817e-91,168044
0.8,0.3,2,defined,bound,0.4311548481142661,2.4322900004238817e-91,168044
1.8,0.2,2,defined,bound,0.4311530000524183,2.4370614466816696e-91,161402
1.8,0.3,2,defined,bound,0.4311530000524183,2.4370614466816696e-91,161402
1.1,0.2,2,defined,bound,0.4311443743108156,2.4594556485278e-91,164783
1.1,0.3,2,defined,bound,0.4311443743108156,2.4594556485278e-91,164783
1.9,0.1,2,defined,bound,0.4309219329823912,3.1134559638654855e-91,161288
1.9,0.2,2,defined,bound,0.43086841771893597,3.295093383079549e-91,161344
1.9,0.3,2,defined,bound,0.43086841771893597,3.295093383079549e-91,161344
1.2,0.1,2,defined,bound,0.43072385552012604,3.840304969398726e-91,163834
1.4,0.1,2,defined,bound,0.43068438293753347,4.0042142531646745e-91,162584
1.2,0.2,2,defined,bound,0.4306651413731761,4.086624433764092e-91,163890
1.2,0.3,2,defined,bound,0.4306651413731761,4.086624433764092e-91,163890
1.0,0.1,2,defined,bound,0.43064769186551793,4.1628201711597155e-91,165691
1.4,0.2,2,defined,bound,0.43062459684807397,4.265849576853646e-91,162640
1.4,0.3,2,defined,bound,0.43062459684807397,4.265849576853646e-91,162640
1.0,0.2,2,defined,bound,0.4305922332861176,4.4145173629953106e-91,165748
1.0,0.3,2,defined,bound,0.4305922332861176,4.4145173629953106e-91,165748
0.5,0.1,2,defined,bound,0.4305715866805155,4.512048202856874e-91,175711
0.5,0.2,2,defined,bound,0.43054447515089933,4.6433874450967155e-91,175779
0.5,0.3,2,defined,bound,0.43054447515089933,4.6433874450967155e-91,175779
0.6,0.1,2,defined,bound,0.43047722551171236,4.9858563916057e-91,173167
0.6,0.2,2,defined,bound,0.4304332273317764,5.223426874217556e-91,173232
0.6,0.3,2,defined,bound,0.4304332273317764,5.223426874217556e-91,173232
1.6,0.1,2,defined,bound,0.43042707453076473,5.257536487006041e-91,161837
1.6,0.2,2,defined,bound,0.43036102887785976,5.637958903128462e-91,161893
1.6,0.3,2,defined,bound,0.43036102887785976,5.637958903128462e-91,161893
1.7,0.1,2,defined,bound,0.4303245115413612,5.859952544633444e-91,161759
1.7,0.2,2,defined,bound,0.43026108948044695,6.266406570491155e-91,161815
1.7,0.3,2,defined,bound,0.43026108948044695,6.266406570491155e-91,161815
1.3,0.1,2,defined,bound,0.42992100601691535,8.976034308209776e-91,163104
1.3,0.2,2,defined,bound,0.42986732446451464,9.499546960179741e-91,163160
1.3,0.3,2,defined,bound,0.42986732446451464,9.499546960179741e-91,163160
0.2,1.1,2,defined,bound,0.42921517862778913,1.8898269710925292e-90,222974
0.2,1.0,2,defined,bound,0.42902941169240627,2.2982306304567074e-90,222639
0.9,0.1,2,defined,bound,0.4289026132071889,2.626406263505512e-90,167081
0.9,0.2,2,defined,bound,0.4288744855522198,2.7053137001434008e-90,167139
0.9,0.3,2,defined,bound,0.4288744855522198,2.7053137001434008e-90,167139
0.2,0.5,2,defined,bound,0.4288311662919254,2.831485148565874e-90,202620
0.2,0.8,2,defined,bound,0.42880777590062263,2.90203310660485e-90,222603
0.2,0.9,2,defined,bound,0.42880777590062263,2.90203310660485e-90,222603
0.2,0.4,2,defined,bound,0.42865231195737746,3.41758330107497e-90,202593
0.4,0.1,2,defined,bound,0.42822343622624603,5.363384885486169e-90,178822
0.1,1.4,2,defined,bound,0.42818743526369324,5.5700018014866985e-90,239185
0.4,0.2,2,defined,bound,0.4281823714014271,5.599693900557186e-90,178892
0.4,0.3,2,defined,bound,0.4281823714014271,5.599693900557186e-90,178892
0.1,1.5,2,defined,bound,0.42779288145542765,8.426371579344066e-90,239265
0.1,1.6,2,defined,bound,0.42779288145542765,8.426371579344066e-90,239265
0.1,1.7,2,defined,bound,0.42779288145542765,8.426371579344066e-90,239265
0.1,1.2,2,defined,bound,0.42732891768210435,1.3700862994044034e-89,237905
0.1,1.3,2,defined,bound,0.42732891768210435,1.3700862994044034e-89,237905
0.3,0.1,2,defined,bound,0.4222839239016475,2.576569413326357e-87,182540
0.3,0.2,2,defined,bound,0.4222452974284292,2.6810542220061684e-87,182612
0.3,0.3,2,defined,bound,0.4222452974284292,2.6810542220061684e-87,182612
-0.1,1.8,2,defined,bound,0.4211830710569157,7.983161075169175e-87,276440
-0.1,1.9,2,defined,bound,0.4211830710569157,7.983161075169175e-87,276440
-0.1,2.0,2,defined,bound,0.4211807695815031,8.00202223469452e-87,276444
0.7,0.0,2,defined,bound,0.4193806440563242,5.039248820973372e-86,159091
0.7,-0.1,2,defined,bound,0.4193027974466218,5.4552669532841136e-86,159060
0.1,0.7,2,defined,bound,0.4192297257873808,5.876853157948589e-86,209769
0.1,0.6,2,defined,bound,0.41904562740839113,7.088581491144715e-86,209688
0.1,1.1,2,defined,bound,0.418479136998949,1.26113617547169e-85,228530
0.0,1.4,2,defined,bound,0.4184039129082852,1.361288543433939e-85,245870
0.1,1.0,2,defined,bound,0.41831079820147377,1.4963040597942047e-85,228167
0.2,0.1,2,defined,bound,0.41820250967415307,1.670189914433709e-85,186596
0.2,0.2,2,defined,bound,0.4181937656408896,1.6850797691090297e-85,186673
0.2,0.3,2,defined,bound,0.4181937656408896,1.6850797691090297e-85,186673
0.0,1.5,2,defined,bound,0.41805558203478027,1.9387436216907537e-85,245950
0.0,1.6,2,defined,bound,0.41805558203478027,1.9387436216907537e-85,245950
0.0,1.7,2,defined,bound,0.41805558203478027,1.9387436216907537e-85,245950
2.0,0.0,2,defined,bound,0.41785011457446286,2.3879251359238145e-85,150255
0.1,0.8,2,defined,bound,0.4178367377608813,2.4205300582729984e-85,228117
0.1,0.9,2,defined,bound,0.4178367377608813,2.4205300582729984e-85,228117
1.5,0.0,2,defined,bound,0.41782953432528686,2.4382712711798245e-85,151160
2.0,-0.1,2,defined,bound,0.4177640250005252,2.605679689010702e-85,150224
1.5,-0.1,2,defined,bound,0.4177396740070069,2.670787720702586e-85,151129
1.8,0.0,2,defined,bound,0.41754991481356935,3.236931628468232e-85,150425
1.8,-0.1,2,defined,bound,0.4174634038760585,3.533300325419809e-85,150394
1.9,0.0,2,defined,bound,0.41725811788434836,4.3493013980038275e-85,150367
1.9,-0.1,2,defined,bound,0.41717171179024665,4.746602042515312e-85,150336
1.1,0.0,2,defined,bound,0.41715847780843174,4.810567481663918e-85,153559
1.1,-0.1,2,defined,bound,0.41708335457154716,5.190292981722001e-85,153528
0.0,1.2,2,defined,bound,0.41704243746694314,5.409534688584962e-85,244583
0.0,1.3,2,defined,bound,0.41704243746694314,5.409534688584962e-85,244583
1.4,0.0,2,defined,bound,0.4169534860522815,5.918515274621264e-85,151542
1.4,-0.1,2,defined,bound,0.41686179187804273,6.493180352871486e-85,151511
1.2,0.0,2,defined,bound,0.4167367523557944,7.36745162790607e-85,152695
1.2,-0.1,2,defined,bound,0.41665648884413453,7.989504196274101e-85,152664
0.8,0.0,2,defined,bound,0.4166277718649249,8.224554721799314e-85,156592
1.0,0.0,2,defined,bound,0.4166107344104164,8.367251805787444e-85,154460
0.8,-0.1,2,defined,bound,0.4165515233396865,8.882636037189998e-85,156561
1.0,-0.1,2,defined,bound,0.4165394444186486,8.991596470773796e-85,154429
0.1,0.5,2,defined,bound,0.41641233275712575,1.0222204728182136e-84,207680
1.6,0.0,2,defined,bound,0.41640515978176196,1.029644906720345e-84,150863
1.6,-0.1,2,defined,bound,0.41631586858885866,1.1266908659388182e-84,150832
1.3,0.0,2,defined,bound,0.4163103969631138,1.1329257169499655e-84,152016
1.7,0.0,2,defined,bound,0.41627922537393025,1.1691069774623512e-84,150785
1.3,-0.1,2,defined,bound,0.41622316242435864,1.2371021980868844e-84,151985
1.7,-0.1,2,defined,bound,0.41619186704986894,1.2767578885652603e-84,150754
0.1,0.4,2,defined,bound,0.4161797367701146,1.2924671518238626e-84,207652
0.5,0.0,2,defined,bound,0.41607734621641984,1.43298007148595e-84,163831
0.5,-0.1,2,defined,bound,0.4160019395508102,1.5461045008523286e-84,163800
0.6,0.0,2,defined,bound,0.4154092058556097,2.8075712346346985e-84,161435
